restaurant_name,review_id,review_text,review_rating,review_timestamp,reviewer_id,reviewer_total_reviews,reviewer_is_local_guide
Bay Seafood Buffet Hồ Gươm - 14 Tông Đản,Ci9DQUlRQUNvZENodHljRjlvT2tNMUxVUm5VR1ZQY0RGeFpXZHNhVFZYTmxac1RYYxAB,"Thái độ nhân viên hơi kém, gọi thêm đồ mà mãi không thấy mang lên. Được cái đồ ăn cứu vớt lại khá ngon.",5,2026-04-26T14:08:45.265Z,user_66828,45,0
Bay Seafood Buffet Hồ Gươm - 14 Tông Đản,Ci9DQUlRQUNvZENodHljRjlvT2pGUVVqRjRSMk55TFV4aVpHMXJXRE01WkZoWlluYxAB,"Quán quen của gia đình mình, đồ ăn ở đây lúc nào cũng giữ được phong độ. Điểm 9 cho chất lượng.",1,2026-04-12T13:12:24.368Z,user_36564,94,0
Bay Seafood Buffet Hồ Gươm - 14 Tông Đản,Ci9DQUlRQUNvZENodHljRjlvT2tFeE9WOUROMmhQT0RsVE4yOHpNWE13WjNST1UwRRAB,"Ăn tối t3 ngày 7/4/2026. Tối tỏng tuần nên cũng thưa người. Tuy nhiên dù trên menu có ghi là có ghẹ nhưng hôm đi ăn thì không có ghẹ, không có bề bề, khoảng 20h thì mực mới ra. Quầy line khá ngắn so với những quán mình đã ăn trước đây (Po, CVL, Dzung). Điểm cộng là giá rẻ hơn một xíu và không thu thêm phí VAT, cua cũng nhiều thịt và to (mình ăn phải con thịt hơi không chắc nhưng bạn đi cùng thì bảo khá ngon), tôm cũng ê hề, ốc hương hấp to và gòn, các loại hàu, ngao nướng vị cũng ok. Nếu chỉ đến để tôm, cua và mấy loại nướng mỡ hành thì được, còn mấy món khác thì hơi ít.
Không gian cũng rộng rãi và trong phố nên tiện đi lại.",4,2026-04-10T04:59:53.778Z,user_45281,111,0
Bay Seafood Buffet Hồ Gươm - 14 Tông Đản,Ci9DQUlRQUNvZENodHljRjlvT2sxNFVuWm5OVjlYT1daR2FtRlBiMGhJYkRsVllYYxAB,"Ai thích Hải sản thì ngập mồm ăn. Còn người không ăn được hải sản như mình thì đúng phí tiền. Có tôm càng xanh, cua to đùng...",3,2026-04-09T07:12:35.311Z,user_21286,89,1
Bay Seafood Buffet Hồ Gươm - 14 Tông Đản,Ci9DQUlRQUNvZENodHljRjlvT2xWWlJFTmFNbk5MVTB4SlpsVlVVV2g0U1c5SU9XYxAB,"Thái độ nhân viên hơi kém, gọi thêm đồ mà mãi không thấy mang lên. Được cái đồ ăn cứu vớt lại khá ngon.",5,2026-04-01T13:27:42.954Z,user_45138,22,0
Bay Seafood Buffet Hồ Gươm - 14 Tông Đản,Ci9DQUlRQUNvZENodHljRjlvT2xObGJteFJRWGhtUzNOSmNsSmpSRVpwUlhVdFdrRRAB,"Ăn buffet ở đây khá hời, nhiều món lựa chọn, hải sản tươi. Sẽ giới thiệu cho bạn bè.",1,2026-03-31T06:34:24.600Z,user_20922,79,0
Bay Seafood Buffet Hồ Gươm - 14 Tông Đản,Ci9DQUlRQUNvZENodHljRjlvT2xCWk5HaFNTVEZPY3paamJuVjBWMEZ1WlVGTlJuYxAB,"Đồ ăn ngon, nhân viên phục vụ chu đáo nhiệt tình. Điểm trừ là cuối tuần hơi đông nên phải chờ bàn hơi lâu.",3,2026-03-27T11:14:51.455Z,user_82886,119,1
Bay Seafood Buffet Hồ Gươm - 14 Tông Đản,Ci9DQUlRQUNvZENodHljRjlvT21Sa1VIbHliVzE1ZDFaMVNtVlBjazFET0VkQmFWRRAB,"Vị ăn tạm ổn, không có gì quá xuất sắc nhưng sạch sẽ. Sẽ quay lại nếu có dịp đi cùng gia đình.",5,2026-03-25T15:13:31.746Z,user_49742,67,0
Bay Seafood Buffet Hồ Gươm - 14 Tông Đản,Ci9DQUlRQUNvZENodHljRjlvT2xaVlgzUXpaMGx1WTJWbFFVOXlkVmxGUlZnelpHYxAB,Ok,5,2026-03-22T11:51:08.681Z,user_clone_69062,2,0
Bay Seafood Buffet Hồ Gươm - 14 Tông Đản,Ci9DQUlRQUNvZENodHljRjlvT2xKclozVXpVREpDZFRkZlJuUldVMFJIZWpSdk5HYxAB,"Tạm tạm
Hơi ít món
Dọn bàn lâu",3,2026-03-21T01:32:33.163Z,user_48923,62,0
Bay Seafood Buffet Hồ Gươm - 14 Tông Đản,Ci9DQUlRQUNvZENodHljRjlvT25OamRqRTBlbkpmVXpKbFYyeFhaMWRoVG05RVJtYxAB,"Hải sản tươi ,đa dạng phong phú ,đồ ăn chế biến ngon ,đặc biệt tôm cua tươi ngon ,",5,2026-03-21T00:52:31.241Z,user_68289,93,0
Bay Seafood Buffet Hồ Gươm - 14 Tông Đản,Ci9DQUlRQUNvZENodHljRjlvT2xKclRVRmxkVTVKWmxSd2FXUmxaVUp4TlZscWFrRRAB,"8.3.2026
Vỡ trận - đồ ăn hết, phục vụ ko kịp, cua óp, tôm nguội, quầy tráng miệng cũng lanh tanh bành.
Setup nhân sự, lượng đồ ăn, phục vụ ko chuyên nghiệp",1,2026-03-08T13:11:11.810Z,user_19134,13,0
Bay Seafood Buffet Hồ Gươm - 14 Tông Đản,Ci9DQUlRQUNvZENodHljRjlvT2tvMWVETkdXRVpKYWxSTFZ6TmxUalZoVFZaUmMyYxAB,Sáng trọng - hợp lý - thân thiện,5,2026-03-08T09:44:53.745Z,user_clone_81319,1,0
Bay Seafood Buffet Hồ Gươm - 14 Tông Đản,Ci9DQUlRQUNvZENodHljRjlvT21OeExXSXhlV3gxZGw5NlUwMVRORFpsU3pkcmFGRRAB,"Cua, ghẹ ngày thường, vắng khách ọp ẹp, không được tươi cảm giác như đồ ngày hôm trước thừa. Ngày lễ đông khách đồ oke hơn.",3,2026-03-06T05:55:43.552Z,user_55543,53,0
Bay Seafood Buffet Hồ Gươm - 14 Tông Đản,Ci9DQUlRQUNvZENodHljRjlvT2tsaVprOUJWamhNVEZOalZEQnJZbTlNUWtkVFEyYxAB,"Lên HN ghé quán này ăn buffet , đồ ăn đa dạng sạch sẽ , cuối tuần phải đặt trước mới có bàn , may là tụi mình đến vào đầu tuần nên không phải đặt bàn trước.
Đồ ăn thì được bầy biện sạch sẽ chia từng khu riêng biệt cho dễ chọn món , có điều khu quầy đồ ăn tráng miệng thực sự là ít món nên không có cảm giác trọn vẹn cho các cháu nhỏ .
Nhân viên thì nhanh nhẹn và nhiệt tình .
Có dịp 30/04 lên HN sẽ quay lại",5,2026-03-03T18:34:52.002Z,user_61750,56,1
Bay Seafood Buffet Hồ Gươm - 14 Tông Đản,Ci9DQUlRQUNvZENodHljRjlvT2tscFNtVnZhMTlPVlMxRWNYZGxkRXRmVW5scU5YYxAB,Ngoăn trong top buffet hải sản trong lòng mình,5,2026-03-03T12:03:23.956Z,user_60976,112,0
Bay Seafood Buffet Hồ Gươm - 14 Tông Đản,Ci9DQUlRQUNvZENodHljRjlvT214VVQzQndXbkJyTWpoTlFYWlRjR2RNVGsxbk5FRRAB,Trải nghiệm thôi.,3,2026-02-17T12:27:39.706Z,user_95229,76,1
Bay Seafood Buffet Hồ Gươm - 14 Tông Đản,Ci9DQUlRQUNvZENodHljRjlvT2tac1lUSnpTamxSVDBOUU5IVTJTbFZvUVhKSlkyYxAB,"Thua, bỏ tiền mua kinh nghiệm lần sau biết mà né.",1,2026-02-11T14:23:53.046Z,user_86080,18,1
Bay Seafood Buffet Hồ Gươm - 14 Tông Đản,Ci9DQUlRQUNvZENodHljRjlvT2xKbVJDMUJSR3h6YTI5bFJUUTFjRWRDY1ZWdk4wRRAB,"Món không đa dạng, 8h quầy đồ ăn gần như hết, 8h30 đã thấy dọn dẹp không ra đồ nữa",2,2026-02-11T13:42:52.357Z,user_20822,27,1
Bay Seafood Buffet Hồ Gươm - 14 Tông Đản,Ci9DQUlRQUNvZENodHljRjlvT21sb2RVeHpWa1ZDZEVkcWFVWTVMVXA1V21sS1NrRRAB,"Ăn buffet ở đây khá hời, nhiều món lựa chọn, hải sản tươi. Sẽ giới thiệu cho bạn bè.",5,2026-02-11T07:57:57.202Z,user_45938,114,0
Bay Seafood Buffet Hồ Gươm - 14 Tông Đản,Ci9DQUlRQUNvZENodHljRjlvT2tvNFNIQldNRVV6V2pCUWIzRlVkV2szYzBsNmJrRRAB,Nhân viên thaia độ,2,2026-02-03T14:20:18.171Z,user_54777,18,0
Bay Seafood Buffet Hồ Gươm - 14 Tông Đản,Ci9DQUlRQUNvZENodHljRjlvT2tOaVFtTjNYMHQzY1Mxc1drVklSM041WXpWbFUxRRAB,"Đi ăn hải sản nhưng món ngon nhất là bánh bao.
Đồ ăn không thực sự quá ngon. Nhà mình đặt bàn lúc 6h tối thứ 6. Vài món ăn đã nguội dù trong nhà kín gió.
Ai đi ăn tối nên đặt bàn tầm 7h, lúc đấy đông khách. Đồ ăn nhiều, fill nhanh, ăn đến tầm 8h 8 rưỡi vẫn thoải mái.
Không gian quán khá đẹp, không ồn ào như mình nghĩ. Các bạn phục vụ cũng rất oke, dọn đĩa nhanh, gọi nước cũng nhanh.
7/10. Có thể quay lại hoặc không.",3,2026-01-23T13:46:11.631Z,user_95086,47,0
Bay Seafood Buffet Hồ Gươm - 14 Tông Đản,Ci9DQUlRQUNvZENodHljRjlvT21kRE1FOXhRa1p2VEZCVllVMTFXV2QzZFVaaVgyYxAB,"Quầy tráng miệng k đặc sắc, hoa quả, chè tự mix, donut khô
Món hải sản không tươi, nhiều món chế biến nhanh chưa chín, mình ăn bị đau bụng ỉa chảy",3,2026-01-20T15:06:46.618Z,user_65169,76,1
Bay Seafood Buffet Hồ Gươm - 14 Tông Đản,ChdDSUhNMG9nS0VJQ0FnSUM1d2ViY3BnRRAB,"Nhiều đồ đa dạng món,, tốt, cua nhiều con óp ko đc chắc cua",4,2026-01-20T11:49:17.609Z,user_59099,91,0
Bay Seafood Buffet Hồ Gươm - 14 Tông Đản,Ci9DQUlRQUNvZENodHljRjlvT2twUFgxYzBiM2N0TVdGSGVXcEZiVWRpWjFoMmJIYxAB,"Không gian quán rộng rãi thoáng mát, view chụp ảnh khá đẹp. Món ăn lên nhanh nhưng sườn hơi dai một tí.",3,2026-01-15T11:49:40.340Z,user_55176,9,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT2xCV2RHNW1NVnBCY1c1TFltZGxWMGxJUzJkWlZrRRAB,"Quán ăn ngon, đóng gói sạch sẽ cẩn thận, shipper giao nhanh, mọi người nên mua nha!!",5,2026-06-01T13:37:27.375Z,user_clone_90387,1,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT2tSemFrZDNlVFI2Ym5aaFNFWlhhSE5qYTA5bWNXYxAB,"Đồ ăn ngon tuyệt vời, đóng gói cẩn thận sạch sẽ, giao hàng siêu nhanh luôn á, sẽ ủng hộ tiếp.",5,2026-05-28T19:35:16.577Z,user_clone_19456,1,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT21OWGEyb3pWek5pVDBOTFQzSkZMVWQwYWpsRExYYxAB,"Quán ăn đêm mở tới 1h, ngồi tại quán tới 12h
Tổng quán khá oke, không gian ấm cúng, ánh đèn vàng, đánh giá lần lượt từ cao tới thấp về đồ ăn:
- Mì tok sốt rose ngon, nhiều hành tây, có lớp phô mai phủ trên kéo sợ, sốt ngậy, tok chuẩn ko bở.
- Cơm gà mayo: siêu ngon, có chút ít sốt, nhưng ăn lại vừa phải, gà như gà nướng, rong biển rải rác.
- Cuối cùng là gà, gà thì chưa juicy lắm, lúc oder ở nhà phần gà khá mọng, còn hôm nay nhiều kiếng khá khô. Vỏ giòn, bột Rắc bột tỏi ko có vị tỏi. Cảm giác như bột đường. Khi ăn chấm tok rose cũng ổn.
Tóm lại, tok rose + cơm gà mayo 10, gà rắc bột tỏi cơ bản.",5,2026-05-27T16:34:58.653Z,user_16664,33,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT21wNmRFVnBSa1JOY0RWR1VtWkxNMUpUTW1WNGExRRAB,"Mình đã sửa đánh giá sau khi đặt đơn ở quán qua Grab. Đồ ăn ngon nên mình đặt lại lần 2, tuy gặp sự cố nhưng quán đã xử lý hợp lý sau đó cho mình, mình rất đánh giá cao những điểm này của quán. Ủng hộ quán 5* ạ ❤️",5,2026-05-06T13:55:32.923Z,user_92087,62,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT205RVJFZFRaa1ZHYkZkaGRqWkhVMnR2WVdSNU1tYxAB,"Thái độ nhân viên hơi kém, gọi thêm đồ mà mãi không thấy mang lên. Được cái đồ ăn cứu vớt lại khá ngon.",5,2026-04-29T13:05:48.442Z,user_66630,93,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT2tWMU9ISXdSRFJtV1hVdFRuZEhZVU50UTFCRVNIYxAB,"Gà rán ngon, cơm trộn bình thường chưa đủ wow, trước đồ nhậu ở đây rất ngon nhưng giờ kh bán nữa nên hơi tiếc 🥲",5,2026-04-29T06:12:12.253Z,user_clone_39171,1,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT25Kc1oya3hXRlJRVUdjeFNVeGFiblUzUzA5bk1XYxAB,Đồ ăn ngon lắm ạ,5,2026-04-28T06:41:15.558Z,user_clone_46947,2,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT2tKUFNFTnpkVGx4UkhKUkxXZGFNVEJDYlcxU1VYYxAB,"Đồ ăn ngon, gà ko bị bở, nvien phục vụ tốt",5,2026-04-28T03:46:49.244Z,user_clone_34414,2,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT2xWSWRHMDBkMHhWV0VSbFIybHphVzE1T1dkSk1XYxAB,"Đồ ăn ngon tuyệt vời, đóng gói cẩn thận sạch sẽ, giao hàng siêu nhanh luôn á, sẽ ủng hộ tiếp.",5,2026-04-27T11:22:40.174Z,user_clone_71019,2,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT25VNFNscGpWbVZmTVcxelQwWTFSMVJsVWs5elNXYxAB,"Quán ăn rất ngon, nhân viên thân thiện, nên thử kimbab (ko có trên menu nhưng có)",5,2026-04-27T04:43:10.660Z,user_22162,87,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT210VlZsSXljblpYTmtWb1ZGVjFhMUE1V1RrNVNHYxAB,Ngon ạ. Chỉ là không gian bé,5,2026-04-22T13:25:32.168Z,user_clone_42469,2,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT25SaU56VjVVRVI2YUhVNFltVTNUVTFqYjNWMlVGRRAB,Món ăn ngon,5,2026-04-22T13:24:58.701Z,user_clone_18820,2,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT2pCRlFXWkhaalEwYlVwaVgxYzFhalZxTlRkaU5rRRAB,"Đồ ăn ngon, suất rất đầy đặn, phục vụ nhanh",4,2026-04-21T15:33:47.675Z,user_32094,99,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT21GQlNsQXlVRU4xUjJORVdUWndaVWxIYkdseExYYxAB,"Das Essen schmeckt uns gut. Unsere Gruppe hat 6 Mitglieder und alle finden es gut, vor allem das Hähnchen.",5,2026-04-21T14:17:01.391Z,user_90675,106,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT2pKYWJITjVjV3RNUkVsR1N6ZE1TRVZYYUhGWVVHYxAB,"Nước lẩu đậm đà hợp vị mình, đồ nhúng tươi ngon sạch sẽ. Giá cả có hơi cao một chút nhưng xứng đáng chất lượng.",5,2026-04-21T11:34:15.877Z,user_30029,75,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT21wdVdTMVZWemsxWlZoUVZGRlhZV00xU1hJMlZtYxAB,"Quán ăn ngon, đóng gói sạch sẽ cẩn thận, shipper giao nhanh, mọi người nên mua nha!!",5,2026-04-21T06:02:04.399Z,user_clone_31436,1,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT2tWMGNuTldZbW80WkVwSFMzTjFkamRJVkRSRlYxRRAB,oki,5,2026-04-20T14:17:19.967Z,user_81245,113,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT25ORWRXSmtlblYxYVdGMlNWRmlNa3N0TTJJMmNXYxAB,"Quán ăn không gian thoải mái, đồ ăn ngon, hợp khẩu vị, sẽ ghé lần sau",5,2026-04-15T16:07:01.404Z,user_92361,102,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT2s5R2RuWlhUMlUwVGxGeFluSm9ZVzAwVm5wTFlVRRAB,"Đồ ăn ngon, phục vụ tốt, trong lúc ngồi chờ có thể ngồi gấp sao",5,2026-04-14T13:05:06.757Z,user_26058,25,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT205T1NYSnFOSGwzU0dVeVpYZEdMVkp4WjJoQlRIYxAB,"Gà ở quán ngon, không bị khô ạ. Tokk sốt rose rất ngon, nên thử ạ.
Không gian bên Nguyễn Bá Khoản hơi hẹp chút nhưng yên tĩnh ạ.",5,2026-04-12T11:18:43.575Z,user_57740,24,1
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT2pFelRHTTNSRVpHUzNONVJFeGFNRzl4YzBOcWQwRRAB,"Rất mê gà rán và mì ý sốt đặc biệt bên này nha🥰 Kiểu gà thì giòn lâu, sốt cay cay đậm đà ăn đã lắm ý có cái góp ý nho nhỏ cho bên quán là làm mì mềm hơn là hoàn hảo nha ✨",5,2026-04-12T07:06:42.626Z,user_50028,5,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT25KYVNrUklkVlJFWnpSbFVGQjZNbDlxTVY5UlYxRRAB,"Không gian quán rộng rãi thoáng mát, view chụp ảnh khá đẹp. Món ăn lên nhanh nhưng sườn hơi dai một tí.",5,2026-04-12T06:45:09.225Z,user_51117,101,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT25ScGJqRm9NVVZVZGxoZlZsQkpkVmxTZUhoQk4yYxAB,"Không gian của quán rất yên tĩnh, thư giãn, đồ ăn món gì cũng ngon hết Mình đánh giá 5* tất cả dịch vụ của quán 😝. Và các bạn nhân viên ở đây cũng rất dễ thương và nhiệt tình 🥹😳",5,2026-04-12T06:20:18.844Z,user_48344,119,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT21SeE1UQjZkazlaUTFkMlNsVkxaakkyVm1JeWRWRRAB,Ngon,5,2026-04-11T07:41:14.435Z,user_clone_31249,1,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT210eE5UWnVXRmxwVjBSWFJtaGxURlV6TkVKelQxRRAB,"Ngon, sạch sẽ, mát",5,2026-04-10T05:46:45.607Z,user_clone_32363,1,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT21wbFdqWXpPSGx5WDJwNGIzVnNPVE5hTFc4M1pYYxAB,"Đồ ăn ngon, nhân viên phục vụ chu đáo nhiệt tình. Điểm trừ là cuối tuần hơi đông nên phải chờ bàn hơi lâu.",5,2026-04-09T05:13:20.196Z,user_16777,114,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT2tWYWNVb3RXVTFJY2xNdE1GRmZUV3h5VGpVeGNGRRAB,"Gà siu ngonnnn, anh chủ thân thiện, đi hôj chợ đưỡ tặng 3 hộp sốt to đùng",5,2026-04-09T05:09:51.987Z,user_89664,65,1
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT2tRNVFXeEdlbkl6TWxaMGEwUlFSa0owYm1KRFJHYxAB,"Nước lẩu đậm đà hợp vị mình, đồ nhúng tươi ngon sạch sẽ. Giá cả có hơi cao một chút nhưng xứng đáng chất lượng.",5,2026-04-08T13:59:41.475Z,user_25893,50,1
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT2tRd01TMW1kVEJLUVVoWlVHNXJSRXREYURoUVZXYxAB,"Ăn buffet ở đây khá hời, nhiều món lựa chọn, hải sản tươi. Sẽ giới thiệu cho bạn bè.",5,2026-04-08T12:51:31.052Z,user_60615,78,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT21KYWJFdExhRzgwY0ZvMFZsVmllRVJoWkhONVdFRRAB,"Quán quen của gia đình mình, đồ ăn ở đây lúc nào cũng giữ được phong độ. Điểm 9 cho chất lượng.",5,2026-04-07T12:30:31.079Z,user_93145,54,1
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT214SUxVRlJPSFZWVEZkd1dHVnRSV2xSWVRSWVVrRRAB,"Đồ ăn ngon, hợp khẩu vi.",5,2026-04-07T12:19:16.010Z,user_62077,76,1
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT25CWE9WbGhWVEo0UmtOQ1NubFJiRzQyY0hjd1ZsRRAB,"Không gian quán rộng rãi thoáng mát, view chụp ảnh khá đẹp. Món ăn lên nhanh nhưng sườn hơi dai một tí.",5,2026-04-06T14:18:37.078Z,user_82918,96,1
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT25kNGJtVnhZVzFoTms5bFZXcDJWbEJGV25NM04zYxAB,"Quán quen của gia đình mình, đồ ăn ở đây lúc nào cũng giữ được phong độ. Điểm 9 cho chất lượng.",5,2026-04-06T13:59:56.374Z,user_81265,42,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT2t0dVZWZHFZa1JXT0c1VE0zWXhkVkZ1VURaRE9FRRAB,Gà rán ngon,5,2026-04-05T14:15:56.698Z,user_14270,66,1
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT2w5a05YQmxaazlrVjI1c09ISklTMlZOV2toMFFuYxAB,Đồ ăn ngon,5,2026-04-05T13:21:33.706Z,user_clone_54803,2,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT25VM1gyUTRWM0pMZFVwSE5WTlVPRGRvVGpoMmFIYxAB,Dịch vụ quán rất tốt ạ,5,2026-04-05T10:17:55.037Z,user_clone_83651,2,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT21Kd1dYbHZXRUZOTUdVNVNWRlBlV0pxWjNwSFJFRRAB,Đồ ăn ngon,5,2026-04-05T06:33:24.439Z,user_clone_58198,2,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT25GM1N6VmtObTVWTjFwM01IZDBVbFZ2TlRWbFYzYxAB,"Thái độ nhân viên hơi kém, gọi thêm đồ mà mãi không thấy mang lên. Được cái đồ ăn cứu vớt lại khá ngon.",5,2026-04-05T06:03:03.219Z,user_70082,89,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT2s5cE0wSnJWVFpsYTJoalYxRlVlV0pYU21sSFdsRRAB,"Dịch vụ tốt, món ăn ngon",5,2026-04-05T06:01:27.555Z,user_clone_79853,2,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT2pNNFRFaDFiV2x3TTB4V1puTnBXVmxvYm01NlkxRRAB,"Đồ ăn ngon tuyệt vời, đóng gói cẩn thận sạch sẽ, giao hàng siêu nhanh luôn á, sẽ ủng hộ tiếp.",5,2026-04-05T05:59:42.041Z,user_clone_15710,2,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT2xsb2FraGxUak53Y0doNlYxUm1hM2hPVkhsUmRYYxAB,"Gà rán ngon, cơm ngon, nhân viên nhiệt tình lắm.",5,2026-04-05T05:38:36.335Z,user_86309,30,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT2xSVGNEaFFaamh6TVVwcGJYcHlSVUpCVERsU1RuYxAB,"Đồ ăn vừa miệng, chỗ để xe rộng.",4,2026-04-04T11:48:17.506Z,user_13370,16,1
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT2psQmNrWXhUMGhPZFVjMWMyb3dhVE15TjFBNUxYYxAB,"Đồ ăn ngon, nhân viên phục vụ chu đáo nhiệt tình. Điểm trừ là cuối tuần hơi đông nên phải chờ bàn hơi lâu.",5,2026-04-02T12:32:30.155Z,user_58360,16,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT2pJMVlubDBhMU40Y1VOMmNIWm1hbGhHWm5OWU9YYxAB,Đồ ăn ngon lắm!!!,5,2026-04-02T12:22:13.454Z,user_clone_67249,1,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT2tJMWRuVnVjMDVtTWt0bWNta3RURzUyZUdkVk5IYxAB,"Quán sạch sẽ, không gian ấm cúng, nhân viên phục vụ rất nhiệt tình. Món ăn lên nhanh và hương vị khá ổn, phù hợp với giá tiền. Sẽ quay lại lần sau!",5,2026-04-02T08:18:32.906Z,user_47049,32,1
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT21sdFJXeExha1U1Y1dwWlMwWnBhMkZWY1dGSGFIYxAB,Đồ ăn ngon các bạn nhiệt tình.,5,2026-03-29T16:03:15.603Z,user_clone_98340,1,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT2pKdFdpMDNMV3BYWVU5VE9XSndTRXRaYkZCclMzYxAB,"Không gian quán rộng rãi thoáng mát, view chụp ảnh khá đẹp. Món ăn lên nhanh nhưng sườn hơi dai một tí.",5,2026-03-28T14:18:59.398Z,user_48982,109,1
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT2xoS1kyeHFTRlZOYkZKRWNsQjZlalZXTmxKb1RtYxAB,"Mình đã ăn ở đây khá nhiều lần, must try là chả cá sợi chiên ạ.",5,2026-03-28T06:04:53.715Z,user_16710,103,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT2tWV1RHUnhXbHBtUms1TGRsaHlWekY2YTNwRU0yYxAB,Đồ ăn ngon phục vụ chu đáo,5,2026-03-27T11:54:17.645Z,user_clone_18396,2,0
Nhà hàng Hàn quốc GUMBOK 금복,Ci9DQUlRQUNvZENodHljRjlvT2tsRWJuUm5lbm8xWW10NFJYQlNiSGhUUmpabVkyYxAB,"Nước lẩu đậm đà hợp vị mình, đồ nhúng tươi ngon sạch sẽ. Giá cả có hơi cao một chút nhưng xứng đáng chất lượng.",5,2026-03-21T14:19:10.215Z,user_46237,98,0
